Idade,Gênero,Horas de Uso de Tecnologia,Horas de Uso de Redes Sociais,Horas de Jogos,Horas de Tempo na Tela,Status de Saúde Mental,Nivel_Estresse,Horas de Sono,Horas de Atividade Física,Acesso a Sistemas de Suporte,Impacto do Ambiente de Trabalho,Uso de Suporte Online,Faixa_Etaria,Estresse_Score,Alerta_Saude
65,Feminino,6.38,7.08,4.36,9.21,Bom,Alto,6.72,9.67,Não,Positivo,Não,60+,3,Não
23,Masculino,9.8,7.84,3.85,2.77,Regular,Médio,8.81,3.4,Sim,Neutro,Sim,18-25,2,Não
18,Feminino,6.92,0.34,1.52,13.75,Excelente,Baixo,7.03,9.63,Sim,Positivo,Não,,1,Não
48,Feminino,5.09,4.65,2.61,12.14,Regular,Baixo,8.06,6.31,Não,Negativo,Sim,41-60,1,Não
65,Outro,7.93,6.43,4.15,11.01,Excelente,Alto,8.01,0.92,Sim,Positivo,Não,60+,3,Não
53,Feminino,2.1,2.75,3.98,11.92,Regular,Alto,8.18,1.08,Não,Positivo,Sim,41-60,3,Não
63,Feminino,2.55,2.88,4.21,11.48,Ruim,Baixo,4.53,3.01,Não,Positivo,Sim,60+,1,Sim
62,Outro,8.34,0.87,0.85,12.3,Regular,Alto,4.2,4.94,Sim,Positivo,Não,60+,3,Sim
38,Masculino,3.96,3.27,3.22,1.98,Excelente,Alto,6.9,8.38,Não,Negativo,Não,26-40,3,Não
63,Outro,4.2,5.89,0.05,2.76,Bom,Baixo,5.91,7.19,Não,Neutro,Sim,60+,1,Não
23,Outro,3.25,0.71,4.75,11.98,Ruim,Alto,7.33,8.5,Sim,Negativo,Sim,18-25,3,Não
51,Feminino,11.58,5.27,0.36,10.73,Excelente,Médio,5.26,7.17,Não,Positivo,Sim,41-60,2,Sim
34,Outro,11.64,7.57,4.68,11.06,Excelente,Médio,5.27,3.96,Sim,Positivo,Não,26-40,2,Sim
35,Feminino,7.04,0.77,0.88,12.99,Ruim,Baixo,5.43,4.77,Sim,Negativo,Não,26-40,1,Sim
40,Outro,7.65,0.4,2.52,9.35,Ruim,Alto,5.74,0.57,Não,Positivo,Sim,26-40,3,Sim
65,Feminino,8.78,3.81,0.88,10.73,Excelente,Baixo,6.69,3.33,Não,Negativo,Sim,60+,1,Não
57,Outro,1.81,6.38,3.94,6.16,Regular,Alto,4.49,9.85,Não,Positivo,Sim,41-60,3,Não
43,Masculino,11.92,5.16,0.13,3.73,Excelente,Baixo,7.69,8.31,Sim,Positivo,Não,41-60,1,Não
18,Feminino,1.17,2.46,3.75,4.37,Bom,Alto,6.06,1.29,Não,Positivo,Sim,,3,Não
54,Outro,2.9,4.48,3.61,1.91,Bom,Baixo,7.74,9.99,Não,Positivo,Sim,41-60,1,Não
24,Masculino,4.57,1.6,2.41,14.87,Bom,Alto,8.6,7.48,Sim,Negativo,Não,18-25,3,Não
58,Feminino,3.97,0.79,0.43,1.91,Ruim,Alto,5.76,8.33,Não,Negativo,Não,41-60,3,Não
33,Masculino,11.81,1.2,1.75,10.95,Regular,Baixo,4.45,8.96,Sim,Neutro,Não,26-40,1,Sim
47,Outro,1.64,3.47,2.46,13.2,Ruim,Baixo,7.51,8.86,Sim,Positivo,Sim,41-60,1,Não
56,Outro,3.77,2.59,2.87,9.51,Ruim,Médio,4.66,3.72,Não,Negativo,Sim,41-60,2,Sim
28,Masculino,1.82,4.79,3.52,1.69,Excelente,Médio,8.4,6.43,Não,Positivo,Não,26-40,2,Não
58,Feminino,9.16,0.89,0.12,10.72,Regular,Alto,6.38,9.32,Não,Positivo,Sim,41-60,3,Não
34,Feminino,2.56,4.71,1.01,3.25,Regular,Baixo,8.38,2.45,Sim,Neutro,Não,26-40,1,Não
39,Masculino,8.4,3.04,2.43,13.83,Ruim,Baixo,5.06,0.39,Não,Negativo,Não,26-40,1,Sim
25,Feminino,6.92,1.52,2.0,13.97,Excelente,Baixo,5.68,0.91,Sim,Negativo,Não,18-25,1,Sim
51,Feminino,2.49,6.86,2.22,1.25,Regular,Alto,8.13,5.24,Não,Neutro,Sim,41-60,3,Não
49,Masculino,10.26,7.98,3.38,14.24,Ruim,Alto,6.97,6.83,Sim,Positivo,Sim,41-60,3,Não
35,Masculino,11.87,4.81,4.16,7.15,Bom,Alto,4.09,1.89,Sim,Positivo,Não,26-40,3,Não
57,Masculino,3.46,5.3,4.37,3.78,Regular,Baixo,4.22,2.73,Sim,Neutro,Não,41-60,1,Não
51,Outro,11.74,0.53,4.66,7.73,Excelente,Alto,4.41,7.53,Sim,Neutro,Não,41-60,3,Não
58,Masculino,2.64,5.53,1.86,1.19,Excelente,Alto,6.42,2.91,Sim,Neutro,Não,41-60,3,Não
63,Outro,2.03,2.76,3.88,11.6,Excelente,Médio,8.76,6.39,Sim,Negativo,Sim,60+,2,Não
61,Feminino,4.26,3.23,0.43,10.24,Ruim,Baixo,8.2,1.96,Sim,Positivo,Não,60+,1,Não
62,Outro,4.94,2.87,3.96,10.4,Excelente,Baixo,6.34,7.15,Sim,Negativo,Não,60+,1,Não
56,Feminino,9.26,0.25,2.49,6.56,Regular,Alto,7.73,2.21,Sim,Positivo,Sim,41-60,3,Não
39,Masculino,6.5,1.95,1.56,2.74,Regular,Alto,6.6,7.64,Sim,Positivo,Não,26-40,3,Não
38,Outro,11.38,7.58,4.3,9.62,Excelente,Baixo,7.31,6.97,Sim,Neutro,Sim,26-40,1,Não
51,Masculino,3.93,5.7,2.06,13.74,Regular,Baixo,5.82,2.49,Sim,Neutro,Não,41-60,1,Sim
55,Outro,8.78,1.22,1.84,7.26,Excelente,Baixo,4.59,3.8,Não,Negativo,Sim,41-60,1,Não
45,Feminino,2.83,2.65,3.27,8.01,Excelente,Alto,7.91,0.64,Sim,Positivo,Sim,41-60,3,Não
24,Feminino,6.79,1.78,2.81,3.8,Excelente,Alto,4.42,4.91,Sim,Positivo,Sim,18-25,3,Não
36,Masculino,3.23,3.83,0.74,9.92,Regular,Médio,4.67,0.32,Sim,Neutro,Não,26-40,2,Sim
37,Masculino,2.7,0.56,4.09,3.34,Ruim,Médio,8.47,2.14,Sim,Negativo,Sim,26-40,2,Não
45,Feminino,8.46,0.11,1.34,11.77,Excelente,Baixo,7.11,9.49,Não,Positivo,Não,41-60,1,Não
41,Masculino,2.46,3.81,0.55,14.97,Bom,Baixo,7.22,7.57,Sim,Neutro,Sim,41-60,1,Não
55,Feminino,8.86,3.25,1.79,10.97,Excelente,Médio,8.03,8.35,Sim,Positivo,Não,41-60,2,Não
64,Outro,2.22,0.57,1.15,11.91,Ruim,Baixo,6.04,9.91,Sim,Negativo,Não,60+,1,Não
65,Masculino,4.97,7.13,3.99,13.44,Excelente,Médio,4.91,2.19,Sim,Positivo,Não,60+,2,Sim
54,Masculino,3.07,6.47,0.82,3.1,Excelente,Médio,6.27,7.84,Não,Neutro,Sim,41-60,2,Não
39,Outro,1.44,4.52,2.94,12.66,Bom,Baixo,5.4,6.61,Sim,Negativo,Sim,26-40,1,Sim
62,Outro,5.8,6.35,3.17,13.72,Regular,Médio,5.36,2.01,Não,Neutro,Sim,60+,2,Sim
65,Outro,5.59,1.08,0.41,13.83,Regular,Alto,5.64,8.8,Sim,Neutro,Não,60+,3,Sim
42,Masculino,2.07,7.23,0.1,4.48,Regular,Baixo,8.55,4.72,Não,Neutro,Sim,41-60,1,Não
57,Feminino,2.12,2.51,4.02,10.43,Regular,Médio,7.99,1.79,Sim,Negativo,Sim,41-60,2,Não
47,Masculino,6.79,6.78,0.16,7.98,Bom,Baixo,7.95,5.86,Sim,Positivo,Não,41-60,1,Não
54,Outro,6.77,6.18,4.83,10.48,Bom,Alto,5.56,8.45,Sim,Negativo,Sim,41-60,3,Sim
36,Masculino,3.41,4.23,0.43,8.39,Excelente,Médio,7.19,8.7,Sim,Neutro,Não,26-40,2,Não
42,Feminino,9.27,1.85,1.31,6.25,Bom,Médio,6.24,1.13,Sim,Neutro,Não,41-60,2,Não
45,Masculino,9.16,0.1,2.24,5.74,Ruim,Médio,6.24,6.96,Sim,Negativo,Não,41-60,2,Não
62,Feminino,1.61,2.88,3.13,10.29,Ruim,Baixo,6.36,8.23,Não,Negativo,Não,60+,1,Não
54,Outro,10.42,4.73,2.65,10.26,Excelente,Alto,8.99,6.37,Sim,Negativo,Não,41-60,3,Não
25,Masculino,4.33,5.97,2.34,6.49,Regular,Baixo,6.86,5.17,Não,Negativo,Não,18-25,1,Não
64,Feminino,1.36,4.78,3.94,11.08,Excelente,Alto,7.37,7.81,Não,Positivo,Sim,60+,3,Não
31,Masculino,6.25,1.96,3.36,5.82,Ruim,Médio,7.38,3.28,Sim,Neutro,Sim,26-40,2,Não
36,Outro,6.27,3.75,0.19,4.3,Regular,Baixo,4.96,3.92,Não,Neutro,Sim,26-40,1,Não
58,Masculino,3.8,3.54,1.8,2.06,Regular,Alto,6.52,4.7,Não,Neutro,Não,41-60,3,Não
59,Feminino,7.62,2.43,1.61,13.7,Regular,Alto,5.4,7.78,Não,Neutro,Sim,41-60,3,Sim
40,Outro,6.71,7.53,1.65,2.0,Excelente,Médio,7.31,3.2,Sim,Negativo,Sim,26-40,2,Não
41,Outro,11.54,6.74,0.02,10.01,Regular,Médio,6.56,2.98,Sim,Positivo,Sim,41-60,2,Não
28,Outro,11.78,5.33,2.12,8.42,Bom,Médio,6.8,9.84,Não,Neutro,Não,26-40,2,Não
36,Masculino,1.55,4.92,0.03,7.45,Bom,Alto,4.21,0.86,Sim,Negativo,Sim,26-40,3,Não
52,Masculino,10.18,4.33,4.54,8.22,Ruim,Médio,6.23,6.28,Sim,Negativo,Sim,41-60,2,Não
48,Outro,7.85,2.2,3.84,12.13,Ruim,Alto,8.32,4.51,Não,Neutro,Sim,41-60,3,Não
35,Masculino,5.82,4.85,4.6,9.39,Regular,Baixo,5.34,6.41,Não,Positivo,Sim,26-40,1,Sim
35,Masculino,8.55,0.81,3.12,9.4,Ruim,Alto,7.66,8.84,Sim,Positivo,Não,26-40,3,Não
49,Masculino,6.98,2.02,4.01,2.73,Excelente,Baixo,4.96,0.68,Não,Negativo,Sim,41-60,1,Não
34,Feminino,8.48,1.79,1.3,13.55,Regular,Alto,5.96,8.01,Sim,Negativo,Sim,26-40,3,Sim
55,Masculino,9.54,7.59,4.56,13.26,Regular,Baixo,7.57,1.1,Não,Negativo,Sim,41-60,1,Não
25,Outro,1.24,7.16,0.79,4.26,Ruim,Médio,4.34,1.54,Sim,Positivo,Sim,18-25,2,Não
19,Masculino,6.82,0.54,3.43,12.77,Bom,Médio,6.39,2.25,Sim,Positivo,Sim,18-25,2,Não
46,Outro,3.04,4.83,1.27,14.28,Ruim,Alto,4.09,5.82,Não,Neutro,Não,41-60,3,Sim
28,Masculino,11.38,5.05,1.2,5.28,Regular,Alto,7.67,1.99,Não,Negativo,Não,26-40,3,Não
44,Feminino,11.62,1.53,1.84,1.35,Bom,Baixo,5.79,9.64,Sim,Positivo,Sim,41-60,1,Não
44,Feminino,7.36,2.27,0.4,5.92,Excelente,Médio,5.73,4.14,Não,Neutro,Sim,41-60,2,Não
25,Feminino,8.52,2.6,2.75,11.7,Bom,Médio,4.25,3.96,Não,Positivo,Não,18-25,2,Sim
40,Masculino,8.19,4.6,4.84,4.46,Ruim,Baixo,8.63,7.04,Sim,Negativo,Sim,26-40,1,Não
18,Masculino,1.49,7.98,2.86,3.09,Regular,Médio,8.43,5.16,Sim,Negativo,Não,,2,Não
60,Feminino,4.06,0.81,1.83,9.28,Ruim,Baixo,4.39,7.94,Não,Positivo,Sim,41-60,1,Sim
50,Feminino,8.89,7.08,2.63,9.47,Excelente,Alto,8.13,6.37,Sim,Negativo,Não,41-60,3,Não
56,Outro,6.1,1.5,2.13,13.37,Bom,Médio,4.91,5.29,Sim,Negativo,Não,41-60,2,Sim
55,Masculino,9.93,5.44,0.31,1.73,Bom,Baixo,7.87,0.91,Não,Neutro,Sim,41-60,1,Não
33,Masculino,2.81,7.98,0.84,1.09,Bom,Baixo,6.28,0.31,Sim,Negativo,Não,26-40,1,Não
63,Masculino,6.5,6.81,3.59,6.09,Ruim,Baixo,7.01,1.89,Sim,Negativo,Não,60+,1,Não
40,Outro,6.01,0.65,4.59,3.84,Bom,Baixo,7.17,3.73,Sim,Positivo,Não,26-40,1,Não
56,Feminino,11.29,6.01,3.14,5.84,Excelente,Baixo,7.55,2.69,Não,Positivo,Não,41-60,1,Não
37,Feminino,5.97,6.73,4.21,8.09,Ruim,Alto,6.49,4.28,Não,Positivo,Não,26-40,3,Não
33,Masculino,10.76,7.29,0.66,12.11,Excelente,Médio,4.72,2.27,Sim,Positivo,Não,26-40,2,Sim
60,Outro,9.8,5.88,2.72,10.22,Ruim,Alto,7.22,7.06,Não,Positivo,Não,41-60,3,Não
28,Masculino,11.43,6.65,3.67,6.16,Excelente,Baixo,7.97,0.59,Não,Neutro,Não,26-40,1,Não
29,Masculino,7.7,1.0,0.06,11.81,Ruim,Baixo,6.67,5.8,Sim,Positivo,Não,26-40,1,Não
63,Feminino,10.82,5.15,4.37,8.37,Ruim,Alto,7.87,2.88,Sim,Neutro,Não,60+,3,Não
32,Masculino,2.04,7.64,2.41,5.66,Bom,Alto,4.93,9.27,Não,Positivo,Não,26-40,3,Não
19,Masculino,10.41,6.16,2.82,9.0,Bom,Alto,4.64,7.36,Não,Positivo,Não,18-25,3,Sim
25,Masculino,3.73,3.26,1.8,10.18,Regular,Baixo,6.93,9.86,Não,Neutro,Não,18-25,1,Não
37,Outro,1.22,5.39,2.99,4.26,Excelente,Alto,5.08,4.91,Não,Neutro,Sim,26-40,3,Não
37,Feminino,8.36,0.06,3.89,14.88,Regular,Médio,4.07,1.76,Sim,Negativo,Não,26-40,2,Sim
46,Masculino,1.23,3.17,1.11,7.24,Excelente,Médio,7.18,8.96,Não,Neutro,Não,41-60,2,Não
47,Outro,4.75,7.05,4.62,9.59,Ruim,Baixo,4.04,1.12,Sim,Positivo,Sim,41-60,1,Sim
64,Masculino,11.96,3.2,1.64,12.7,Regular,Alto,4.03,4.99,Não,Neutro,Sim,60+,3,Sim
65,Feminino,7.54,6.4,0.0,9.01,Excelente,Baixo,7.11,9.4,Não,Positivo,Não,60+,1,Não
52,Outro,4.44,3.23,3.46,14.13,Regular,Alto,5.01,8.47,Sim,Neutro,Não,41-60,3,Sim
61,Feminino,4.15,3.06,0.22,12.86,Excelente,Baixo,5.2,3.26,Não,Neutro,Sim,60+,1,Sim
46,Outro,2.55,0.48,0.31,13.83,Ruim,Baixo,5.66,5.44,Sim,Neutro,Sim,41-60,1,Sim
52,Outro,3.83,5.99,0.84,2.67,Bom,Baixo,5.82,6.15,Não,Neutro,Sim,41-60,1,Não
42,Feminino,11.98,4.11,0.39,13.07,Excelente,Médio,4.41,2.64,Não,Neutro,Não,41-60,2,Sim
53,Outro,8.7,1.65,1.31,5.91,Bom,Baixo,5.39,2.54,Sim,Positivo,Não,41-60,1,Não
46,Outro,5.23,5.23,2.83,10.74,Bom,Alto,7.17,0.25,Não,Neutro,Sim,41-60,3,Não
32,Feminino,6.17,5.95,2.01,9.65,Excelente,Médio,7.12,4.06,Não,Negativo,Sim,26-40,2,Não
59,Masculino,11.65,7.79,3.34,5.77,Ruim,Baixo,7.05,2.67,Não,Positivo,Sim,41-60,1,Não
62,Masculino,2.16,2.59,3.89,3.35,Regular,Alto,4.79,8.15,Não,Positivo,Sim,60+,3,Não
23,Feminino,8.08,1.25,4.78,13.67,Ruim,Médio,5.47,4.52,Sim,Negativo,Sim,18-25,2,Sim
64,Feminino,5.56,2.37,4.81,2.01,Bom,Médio,8.1,1.64,Não,Positivo,Não,60+,2,Não
51,Masculino,10.01,4.1,0.95,1.53,Bom,Médio,4.83,4.2,Sim,Positivo,Sim,41-60,2,Não
24,Outro,2.16,7.53,3.61,6.64,Excelente,Alto,5.36,9.42,Sim,Neutro,Não,18-25,3,Não
64,Feminino,5.29,6.59,4.49,8.67,Bom,Médio,5.01,1.51,Sim,Positivo,Sim,60+,2,Sim
31,Masculino,4.98,0.46,2.56,12.39,Bom,Médio,7.01,8.76,Não,Positivo,Não,26-40,2,Não
54,Outro,10.6,4.08,1.84,13.07,Ruim,Baixo,4.58,6.47,Não,Positivo,Não,41-60,1,Sim
22,Feminino,10.33,4.14,2.59,5.54,Ruim,Médio,8.19,9.54,Sim,Positivo,Não,18-25,2,Não
60,Outro,4.0,2.98,2.52,2.05,Excelente,Médio,6.91,3.75,Não,Positivo,Não,41-60,2,Não
36,Outro,3.54,7.71,3.31,8.0,Regular,Médio,8.32,8.83,Sim,Positivo,Não,26-40,2,Não
36,Feminino,1.79,7.72,1.18,3.27,Regular,Alto,7.72,8.76,Não,Positivo,Sim,26-40,3,Não
53,Masculino,3.54,7.77,2.0,5.1,Ruim,Médio,5.99,2.18,Sim,Neutro,Não,41-60,2,Não
34,Outro,10.39,4.86,2.86,2.53,Regular,Baixo,8.55,4.25,Não,Positivo,Sim,26-40,1,Não
45,Masculino,1.64,3.19,1.4,10.93,Ruim,Médio,7.99,9.42,Sim,Negativo,Não,41-60,2,Não
31,Feminino,8.64,4.43,1.34,11.63,Bom,Médio,5.97,8.82,Sim,Neutro,Sim,26-40,2,Sim
34,Outro,2.96,5.83,4.92,6.36,Regular,Alto,4.94,9.87,Sim,Neutro,Sim,26-40,3,Não
57,Outro,7.76,1.34,1.96,3.12,Ruim,Médio,5.65,4.45,Sim,Positivo,Não,41-60,2,Não
65,Masculino,4.32,5.72,2.76,12.49,Ruim,Médio,6.3,3.87,Sim,Positivo,Sim,60+,2,Não
50,Outro,1.86,3.16,3.4,11.97,Excelente,Alto,4.84,8.42,Sim,Negativo,Sim,41-60,3,Sim
48,Feminino,8.01,7.19,2.98,13.03,Bom,Médio,7.51,9.23,Não,Negativo,Sim,41-60,2,Não
59,Feminino,11.42,0.97,1.87,11.53,Ruim,Baixo,7.65,1.33,Não,Neutro,Sim,41-60,1,Não
57,Feminino,2.27,3.0,1.51,5.23,Bom,Alto,7.63,7.61,Não,Neutro,Não,41-60,3,Não
37,Masculino,2.4,6.99,3.87,9.51,Ruim,Baixo,6.62,8.29,Sim,Negativo,Sim,26-40,1,Não
23,Outro,11.27,7.83,0.04,6.62,Ruim,Médio,6.93,7.24,Não,Neutro,Não,18-25,2,Não
53,Feminino,10.32,7.35,4.58,9.72,Regular,Baixo,7.3,5.92,Não,Negativo,Não,41-60,1,Não
18,Feminino,4.4,4.83,4.08,7.46,Ruim,Baixo,8.23,7.54,Não,Neutro,Sim,,1,Não
61,Masculino,11.82,5.31,1.94,9.72,Regular,Baixo,7.19,3.75,Não,Negativo,Não,60+,1,Não
29,Outro,2.16,3.97,3.61,11.9,Regular,Baixo,5.78,4.59,Sim,Positivo,Não,26-40,1,Sim
65,Feminino,1.07,6.32,1.23,3.32,Regular,Baixo,8.7,9.76,Sim,Negativo,Não,60+,1,Não
52,Feminino,6.85,4.69,2.28,11.16,Excelente,Médio,4.39,5.2,Não,Neutro,Sim,41-60,2,Sim
20,Masculino,3.56,2.71,0.23,6.06,Ruim,Médio,7.02,9.63,Não,Neutro,Não,18-25,2,Não
64,Feminino,1.48,5.4,4.29,6.7,Regular,Médio,8.67,6.14,Sim,Negativo,Sim,60+,2,Não
51,Feminino,8.38,0.14,0.64,4.41,Ruim,Baixo,7.2,7.23,Não,Negativo,Não,41-60,1,Não
62,Feminino,5.59,4.22,1.52,7.33,Ruim,Baixo,4.19,7.14,Não,Neutro,Não,60+,1,Não
58,Feminino,4.34,6.1,3.55,14.91,Ruim,Alto,5.8,1.5,Não,Neutro,Sim,41-60,3,Sim
43,Feminino,1.47,3.77,3.25,9.28,Ruim,Baixo,6.92,1.19,Sim,Positivo,Sim,41-60,1,Não
32,Masculino,2.37,0.53,4.41,2.4,Ruim,Médio,4.2,2.76,Não,Negativo,Não,26-40,2,Não
38,Feminino,10.16,4.89,0.37,4.57,Regular,Alto,7.59,1.1,Sim,Neutro,Não,26-40,3,Não
28,Outro,1.67,6.28,1.75,11.3,Ruim,Alto,7.78,9.73,Não,Neutro,Não,26-40,3,Não
25,Outro,2.85,6.92,1.64,8.02,Ruim,Médio,7.29,6.42,Não,Negativo,Sim,18-25,2,Não
60,Outro,10.57,7.0,2.47,3.94,Excelente,Médio,4.92,3.15,Não,Negativo,Sim,41-60,2,Não
19,Feminino,2.39,4.59,2.78,2.79,Regular,Alto,8.19,5.87,Sim,Positivo,Não,18-25,3,Não
25,Outro,8.27,1.98,2.29,14.35,Bom,Alto,4.95,9.24,Sim,Negativo,Sim,18-25,3,Sim
61,Outro,6.78,2.19,2.98,8.96,Bom,Baixo,8.09,5.63,Sim,Negativo,Sim,60+,1,Não
19,Outro,7.2,5.05,3.49,1.45,Regular,Alto,5.18,0.44,Sim,Negativo,Não,18-25,3,Não
48,Outro,1.02,1.77,1.02,3.64,Bom,Alto,5.07,4.95,Sim,Neutro,Não,41-60,3,Não
65,Outro,6.47,6.28,1.67,10.12,Regular,Médio,6.64,2.11,Não,Positivo,Não,60+,2,Não
24,Masculino,3.3,1.21,0.59,2.81,Bom,Médio,8.95,8.21,Não,Positivo,Não,18-25,2,Não
38,Outro,2.59,7.0,1.39,9.5,Excelente,Alto,7.26,2.25,Não,Negativo,Sim,26-40,3,Não
48,Feminino,4.69,3.28,1.11,8.12,Ruim,Alto,6.33,4.15,Não,Negativo,Sim,41-60,3,Não
43,Outro,4.8,2.21,2.69,4.17,Bom,Alto,6.45,2.82,Não,Neutro,Sim,41-60,3,Não
29,Outro,3.6,4.29,1.76,8.49,Excelente,Alto,8.68,9.41,Não,Positivo,Não,26-40,3,Não
58,Outro,7.58,5.42,1.04,10.88,Bom,Baixo,6.0,2.82,Sim,Negativo,Sim,41-60,1,Não
57,Outro,9.98,7.73,4.62,4.59,Bom,Alto,6.02,5.18,Não,Negativo,Não,41-60,3,Não
59,Feminino,9.41,5.27,0.3,9.73,Excelente,Médio,4.03,1.88,Sim,Positivo,Sim,41-60,2,Sim
21,Outro,8.05,0.22,1.13,7.88,Excelente,Alto,4.07,8.73,Não,Negativo,Sim,18-25,3,Não
59,Outro,3.49,2.0,1.58,7.31,Regular,Médio,8.32,7.32,Sim,Positivo,Não,41-60,2,Não
55,Masculino,4.45,0.0,4.97,11.36,Excelente,Baixo,6.12,7.23,Não,Negativo,Não,41-60,1,Não
39,Feminino,4.23,5.17,2.57,5.32,Excelente,Baixo,4.84,8.07,Não,Neutro,Sim,26-40,1,Não
51,Outro,5.49,7.54,2.72,1.73,Ruim,Baixo,8.39,0.97,Não,Negativo,Não,41-60,1,Não
27,Feminino,4.53,0.07,0.34,9.08,Excelente,Baixo,4.47,5.18,Não,Negativo,Sim,26-40,1,Sim
23,Masculino,3.93,5.27,4.6,11.94,Bom,Médio,8.41,3.22,Não,Negativo,Sim,18-25,2,Não
48,Outro,5.8,3.74,2.47,10.77,Bom,Baixo,6.81,1.89,Não,Negativo,Não,41-60,1,Não
18,Outro,10.22,7.12,4.72,11.4,Regular,Alto,8.91,8.01,Sim,Positivo,Não,,3,Não
44,Feminino,8.72,5.54,4.54,14.38,Ruim,Alto,7.38,6.43,Sim,Positivo,Não,41-60,3,Não
30,Feminino,6.7,0.48,3.23,9.95,Bom,Alto,6.31,3.39,Não,Neutro,Sim,26-40,3,Não
20,Masculino,11.99,2.87,2.95,7.11,Bom,Médio,6.44,5.17,Sim,Positivo,Sim,18-25,2,Não
55,Feminino,9.36,2.76,3.33,12.98,Bom,Alto,5.93,6.03,Sim,Negativo,Sim,41-60,3,Sim
65,Masculino,3.22,0.32,1.4,10.74,Excelente,Alto,4.05,6.79,Sim,Neutro,Não,60+,3,Sim
61,Feminino,2.86,1.69,3.06,7.57,Excelente,Médio,6.61,7.91,Não,Neutro,Sim,60+,2,Não
24,Masculino,3.78,1.25,0.14,5.48,Excelente,Médio,8.04,2.96,Não,Negativo,Não,18-25,2,Não
64,Masculino,8.99,4.25,1.19,13.92,Regular,Baixo,7.19,7.56,Não,Negativo,Não,60+,1,Não
41,Outro,10.36,4.55,1.89,5.68,Ruim,Alto,5.11,0.32,Não,Neutro,Não,41-60,3,Não
18,Masculino,1.29,5.25,0.59,10.08,Bom,Baixo,7.08,4.24,Sim,Positivo,Sim,,1,Não
52,Feminino,10.19,6.83,1.11,3.53,Bom,Médio,8.76,1.89,Não,Negativo,Não,41-60,2,Não
37,Outro,4.46,1.06,2.92,2.76,Excelente,Alto,5.44,3.38,Não,Negativo,Sim,26-40,3,Não
36,Outro,4.07,7.18,2.83,8.16,Regular,Alto,4.04,6.75,Não,Negativo,Não,26-40,3,Sim
41,Masculino,1.86,6.93,2.35,8.9,Bom,Médio,8.52,3.93,Sim,Negativo,Não,41-60,2,Não
23,Outro,3.06,5.64,0.19,11.97,Excelente,Baixo,8.76,9.41,Sim,Negativo,Não,18-25,1,Não
64,Masculino,10.84,7.1,3.64,5.81,Ruim,Baixo,6.8,7.7,Sim,Neutro,Sim,60+,1,Não
35,Masculino,9.09,1.07,2.07,9.72,Regular,Médio,6.71,2.97,Não,Neutro,Não,26-40,2,Não
24,Masculino,5.05,0.04,3.81,14.01,Ruim,Médio,7.87,7.91,Sim,Neutro,Não,18-25,2,Não
65,Feminino,2.25,0.51,2.18,1.06,Regular,Médio,5.45,4.57,Não,Negativo,Não,60+,2,Não
44,Outro,10.52,5.5,4.39,1.46,Excelente,Alto,6.32,2.57,Não,Negativo,Não,41-60,3,Não
32,Outro,2.18,3.87,0.96,3.03,Ruim,Alto,8.57,7.59,Sim,Negativo,Sim,26-40,3,Não
40,Feminino,9.32,4.1,4.6,1.58,Bom,Baixo,6.9,5.35,Não,Positivo,Sim,26-40,1,Não
49,Outro,11.08,2.77,3.18,5.26,Regular,Alto,5.77,4.08,Não,Negativo,Não,41-60,3,Não
19,Masculino,10.92,5.43,1.43,8.76,Regular,Baixo,8.56,2.69,Sim,Positivo,Não,18-25,1,Não
20,Masculino,11.9,4.15,2.48,8.85,Regular,Alto,7.22,1.05,Sim,Neutro,Sim,18-25,3,Não
46,Outro,5.49,1.67,0.9,2.07,Excelente,Alto,7.17,5.71,Sim,Neutro,Não,41-60,3,Não
50,Feminino,9.45,2.28,3.17,13.23,Bom,Alto,8.04,2.57,Não,Negativo,Sim,41-60,3,Não
44,Outro,4.76,7.41,0.02,1.28,Regular,Médio,4.02,3.89,Sim,Negativo,Não,41-60,2,Não
31,Masculino,8.21,0.72,2.06,7.38,Ruim,Baixo,4.88,7.27,Sim,Positivo,Sim,26-40,1,Não
24,Outro,3.81,3.13,0.69,6.3,Ruim,Alto,6.15,4.22,Não,Negativo,Sim,18-25,3,Não
31,Outro,1.65,4.64,4.7,13.06,Regular,Baixo,6.89,5.37,Não,Negativo,Sim,26-40,1,Não
52,Feminino,11.55,3.06,3.76,1.47,Bom,Baixo,5.98,0.46,Não,Negativo,Sim,41-60,1,Não
46,Feminino,6.8,4.94,2.41,7.85,Bom,Baixo,4.29,8.62,Não,Neutro,Sim,41-60,1,Não
58,Outro,1.16,3.64,3.97,8.91,Regular,Alto,6.62,4.76,Sim,Negativo,Não,41-60,3,Não
22,Feminino,5.28,7.6,4.87,13.41,Bom,Médio,5.55,7.71,Não,Neutro,Não,18-25,2,Sim
18,Outro,2.29,3.54,1.1,14.53,Bom,Médio,5.38,2.83,Não,Neutro,Sim,,2,Sim
45,Feminino,1.13,2.89,2.17,6.82,Regular,Médio,7.67,0.76,Sim,Neutro,Sim,41-60,2,Não
40,Outro,1.31,7.25,3.83,14.98,Regular,Baixo,5.54,7.54,Não,Positivo,Não,26-40,1,Sim
35,Outro,8.68,0.22,1.81,2.39,Ruim,Baixo,6.38,0.3,Sim,Neutro,Sim,26-40,1,Não
